Date,AAPL,AMZN,BAC,CVX,DIS,GOOGL,HD,JNJ,JPM,LLY,MA,META,MSFT,NVDA,PG,TSLA,UNH,V,WMT,XOM
2020-07-02,88.48502349853516,144.51499938964844,20.590431213378906,70.9235610961914,110.34054565429688,73.058349609375,220.31448364257812,122.31428527832031,81.02466583251953,154.52847290039062,293.6306457519531,232.14642333984375,197.61476135253906,9.580672264099121,106.87438201904297,80.57733154296875,276.3747253417969,188.8378143310547,37.000762939453125,35.1233024597168
2020-07-06,90.85201263427734,152.8520050048828,20.917545318603516,71.13238525390625,112.55364990234375,74.53549194335938,221.24537658691406,124.05829620361328,83.0708236694336,157.37632751464844,296.6890563964844,238.96897888183594,201.86865234375,9.806922912597656,107.53748321533203,91.43866729736328,280.5907287597656,190.85484313964844,36.90144729614258,35.37030792236328
2020-07-07,90.57011413574219,150.00599670410156,20.342884063720703,69.31732940673828,111.76676177978516,74.05188751220703,219.29490661621094,123.94551086425781,80.72734069824219,157.24432373046875,291.193603515625,239.54583740234375,199.52133178710938,9.839320182800293,108.05911254882812,92.65733337402344,274.8828125,187.41912841796875,39.40313720703125,34.45398712158203
2020-07-08,92.67949676513672,154.0554962158203,20.422452926635742,69.34944152832031,114.74708557128906,74.7318115234375,220.90847778320312,124.30989837646484,81.58427429199219,159.4886474609375,291.81585693359375,242.25099182128906,203.90939331054688,10.1824369430542,108.6514892578125,91.05867004394531,276.46728515625,188.25875854492188,38.624080657958984,34.37429428100586
2020-07-09,93.07804107666016,159.13150024414062,20.130699157714844,66.4501953125,114.89462280273438,75.48031616210938,219.83575439453125,123.63314819335938,79.81793975830078,156.96136474609375,286.41015625,243.16600036621094,205.33694458007812,10.474474906921387,108.28899383544922,92.9520034790039,269.79571533203125,185.4986114501953,39.65143966674805,32.95597457885742
2020-07-10,93.24088287353516,160.0,21.23581314086914,68.44995880126953,117.38313293457031,76.49175262451172,221.74185180664062,123.52899932861328,84.18133544921875,154.0475616455078,287.4700012207031,243.73287963867188,204.7141571044922,10.444822311401367,109.53561401367188,102.97666931152344,269.86053466796875,185.82679748535156,40.56086730957031,33.98386001586914
2020-07-13,92.81072235107422,155.1999969482422,21.3861083984375,68.58648681640625,114.31430053710938,75.1607437133789,221.30743408203125,125.99313354492188,85.38805389404297,152.8404998779297,282.12261962890625,237.6959991455078,198.3908233642578,10.019225120544434,109.67709350585938,99.80400085449219,277.71826171875,182.4199981689453,40.20082092285156,33.991825103759766
2020-07-14,94.3465805053711,154.1999969482422,21.341903686523438,70.9556884765625,116.71428680419922,75.58966064453125,228.55079650878906,128.34449768066406,85.87773895263672,154.5379180908203,290.649169921875,238.42198181152344,199.6171417236328,10.342906951904297,110.59657287597656,101.12000274658203,285.8818664550781,186.57949829101562,40.97367858886719,35.115325927734375
2020-07-15,94.9954605102539,150.44349670410156,21.74858856201172,71.3893814086914,118.91756439208984,75.39185333251953,228.55963134765625,128.63951110839844,87.20687866210938,156.01841735839844,297.231201171875,238.96897888183594,199.32012939453125,10.193649291992188,110.074951171875,103.06732940673828,281.7582702636719,189.68710327148438,40.97057342529297,35.56153106689453
2020-07-16,93.82654571533203,149.9949951171875,21.156246185302734,70.96373748779297,117.47166442871094,75.29443359375,228.80789184570312,129.49850463867188,87.45169830322266,155.59410095214844,291.0380859375,239.61544799804688,195.37283325195312,10.101455688476562,110.30482482910156,100.04266357421875,284.6123046875,186.7435760498047,41.03264617919922,35.28266525268555
2020-07-17,93.6369857788086,148.09849548339844,20.528545379638672,70.02408599853516,116.70445251464844,75.3903579711914,230.8470001220703,129.58529663085938,85.83402252197266,156.49935913085938,295.6172180175781,240.70944213867188,194.37640380859375,10.167985916137695,111.07402801513672,100.05599975585938,284.0378723144531,188.278076171875,40.889869689941406,34.677085876464844
2020-07-20,95.61027526855469,159.8419952392578,20.846818923950195,68.4820785522461,115.85855865478516,77.7258529663086,230.66082763671875,129.8022003173828,85.08201599121094,157.5177459716797,303.2978820800781,244.08094787597656,202.73092651367188,10.476219177246094,110.72920227050781,109.53333282470703,281.1931457519531,191.54005432128906,40.80606460571289,33.86433792114258
2020-07-21,94.29068756103516,156.9145050048828,21.589452743530273,73.39720153808594,116.6749496459961,77.33221435546875,232.65565490722656,129.92367553710938,86.92706298828125,155.876953125,299.0589599609375,240.43096923828125,200.0003662109375,10.294568061828613,110.57891845703125,104.55733489990234,282.7220153808594,189.61949157714844,41.0729866027832,35.577476501464844
2020-07-22,94.55557250976562,154.99549865722656,21.492202758789062,73.1160888671875,117.07821655273438,77.77604675292969,235.0937042236328,130.157958984375,86.2974624633789,155.44317626953125,304.6687927246094,238.56124877929688,202.87466430664062,10.40445613861084,111.52493286132812,106.15533447265625,284.2046203613281,191.91641235351562,41.1754264831543,34.7487907409668
2020-07-23,90.25173950195312,149.32749938964844,21.695545196533203,73.09200286865234,116.18314361572266,75.38539123535156,233.88795471191406,129.8108673095703,86.55105590820312,152.31248474121094,301.2951354980469,231.33091735839844,194.05067443847656,10.096470832824707,112.24649810791016,100.87133026123047,280.7390441894531,190.53631591796875,40.85884094238281,34.82050704956055
2020-07-24,90.02818298339844,150.44549560546875,21.527565002441406,72.38524627685547,115.68151092529297,74.9609375,235.21786499023438,128.51805114746094,85.9389419555664,150.4453125,298.39788818359375,229.45123291015625,192.86264038085938,10.161009788513184,112.06855010986328,94.46666717529297,278.7190246582031,188.33595275878906,40.734683990478516,34.60537338256836
2020-07-27,92.161865234375,152.760498046875,21.341903686523438,73.1160888671875,114.40281677246094,76.0156021118164,237.08856201171875,127.70242309570312,84.73223876953125,151.3505859375,300.2839660644531,232.22598266601562,195.30575561523438,10.387260437011719,112.38884735107422,102.63999938964844,276.6896667480469,190.03451538085938,40.72537612915039,35.115325927734375
2020-07-28,90.64788055419922,150.01649475097656,21.536405563354492,71.56604766845703,114.27495574951172,74.73429870605469,235.19125366210938,127.39879608154297,85.0994873046875,153.3780059814453,297.8241882324219,228.86444091796875,193.552490234375,10.181940078735352,113.77677917480469,98.43267059326172,277.9221496582031,189.8704376220703,40.896080017089844,34.70097732543945
